"Replicate.Name","Area.Value","Mz.Value","RT.Value","SN.Value","Alignment.ID","Average.Rt.min.","Metabolite.name","Adduct.type","MS.MS.assigned","Reference.RT","Reference.m.z","Comment","RT.similarity","S.N.average","Spectrum.reference.file.name"
"190912_Blk_HBlk1_B.0.2",343458,275.202,5.297,23.84966,"3014","5.296","FA 18:4","[M-H]-","FALSE","5.3","275.20111","G;","100","1338.39","190912_Smp_HS4C27D40_C-0-3"
"190912_Blk_HBlk1_B.0.2",546688,277.218,6.066,55.93927,"3076","6.06","FA 18:3_Std","[M-H]-","FALSE","6.3","277.21677","G;","98.9","489.33","190912_Std_FA-StdsInMatrix_2"
"190912_Blk_HBlk1_B.0.2",4629866,279.233,6.973,204.2672,"3130","6.958","FA 18:2_Std","[M-H]-","FALSE","7","279.23239","G;","100","1524.52","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.2",26555780,281.249,8.233,1016.912,"3200","8.226","FA 18:1 cis-6_Std","[M-H]-","FALSE","8.2","281.24805","G;","99.9","2534.32","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",296335328,283.264,10.047,4818.547,"3276","10.045","FA 18:0_Std","[M-H]-","FALSE","10.1","283.2637","G;","99.8","2629.05","190912_Smp_HS6C3D200_C-0-3"
"190912_Blk_HBlk1_B.0.2",905939392,286.265,8.233,57682.39,"3379","8.233","FA 18:1 TAG_IS","[M-H]-","FALSE","8.2","286.2652","G;","99.9","15182.62","190912_Smp_HS3D750_0-2"
"190912_Blk_HBlk1_B.0.2",123166960,286.427,7.714,17595.78,"3388","7.71","FA 16:0_IS","[M-H]-","FALSE","7.7","286.42679","G;","100","13933.45","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_B.0.2",557526,297.28,11.233,29.55682,"3718","11.226","FA 19:0","[M-H]-","FALSE","11.2","297.27936","ok","99.8","41.08","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",949371,301.218,5.888,74.8103,"3856","5.889","FA 20:5_Std","[M-H]-","FALSE","5.9","301.2168","G; there are a few samples with a really large second peak. Is this the actual peak? shifted? or something else","100","1885.78","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.2",8405535,303.233,6.722,1584.345,"3908","6.719","FA 20:4_Std","[M-H]-","FALSE","6.7","303.23239","G;","100","3768.92","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.2",89710,305.249,7.469,7.244581,"3978","7.471","FA 20:3","[M-H]-","FALSE","7.5","305.24805","ok","100","116.72","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.2",109225320,306.249,5.864,12382.64,"4000","5.861","FA 20:5_IS","[M-H]-","FALSE","5.9","306.24841","G;","100","10476.69","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_B.0.2",150526,307.265,8.835,9.157102,"4037","8.734","FA 20:2","[M-H]-","FALSE","8.7","307.2637","G;","100","105.09","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",414767,309.28,10.284,49.94975,"4081","10.281","FA 20:1","[M-H]-","FALSE","10.3","309.27936","G;","100","217.18","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",14441320,311.283,6.666,3509.107,"4143","6.665","FA 20:4_IS","[M-H]-","FALSE","6.7","311.28299","G;","100","1911.3","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_B.0.2",3949129,311.296,12.486,442.4799,"4145","12.477","FA 20:0","[M-H]-","FALSE","12.5","311.29501","G; peaks at 10.8 is not it","100","529.46","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",178556,325.312,13.765,24.20413,"4587","13.75","FA 21:0","[M-H]-","FALSE","13.8","325.31067","Not Sure","100","45.55","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",3274836,327.234,6.425,548.3469,"4650","6.424","FA 22:6_Std","[M-H]-","FALSE","6.4","327.23239","G;","100","7428.18","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.2",280504,329.249,7.315,33.56567,"4725","7.312","FA 22:5","[M-H]-","FALSE","7","329.24805","ok","100","324.21","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.2",554075,331.265,8.254,5.32223,"4789","8.13","FA 22:4","[M-H]-","FALSE","8","331.2637","ok","100","76.75","190912_Smp_HU12_B_0-3"
"190912_Blk_HBlk1_B.0.2",212229952,332.265,6.397,22315.3,"4817","6.395","FA 22:6_IS","[M-H]-","FALSE","6.4","332.26431","G;","100","23200.92","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_B.0.2",7949,333.28,9.511,1.062959,"4858","9.397","FA 22:3","[M-H]-","FALSE","9.1","333.27936","ok","96.3","11.08","190912_Smp_HS6C3D400_C-0-2"
"190912_Blk_HBlk1_B.0.2",13635,335.296,10.732,4.641234,"4910","10.78","FA 22:2","[M-H]-","FALSE","10.8","335.29501","Not sure","100","42.23","190912_Smp_HS6C3D400_C-0-2"
"190912_Blk_HBlk1_B.0.2",1401232,337.312,12.623,114.8291,"4970","12.616","FA 22:1_Std","[M-H]-","FALSE","12.6","337.31067","ok","99.9","624.43","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.2",1054024,339.327,15.026,88.73572,"5044","15.03","FA 22:0","[M-H]-","FALSE","15.1","339.32629","G;","100","174.15","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",481163,353.343,16.29,67.12154,"5461","16.287","FA 23:0","[M-H]-","FALSE","16.3","353.34195","ok","99.9","113.61","190912_Smp_HS6C3D400_C-0-2"
"190912_Blk_HBlk1_B.0.2",24837,355.265,7.4,1.70188,"5503","7.544","FA 24:6","[M-H]-","FALSE","7.5","355.2637","ok","99.9","39.74","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",106441,357.28,8.62,1.116396,"5573","8.518","FA 24:5","[M-H]-","FALSE","8.5","357.27936","G; but only for the 0.3","100","17.66","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",562,359.296,9.964,0.6280596,"5650","9.705","FA 24:4","[M-H]-","FALSE","9.8","359.29501","ok but peaks not great","100","19.96","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.2",0,361.312,0,0,"5728","11.408","FA 24:3","[M-H]-","FALSE","11.5","361.31067","ok","99.9","24.77","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.2",0,363.328,0,0,"5800","13.055","FA 24:2","[M-H]-","FALSE","13.1","363.32629","G;","100","73.94","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.2",70634,365.342,15.093,12.51222,"5882","15.08","FA 24:1_Std","[M-H]-","FALSE","15.2","365.34195","G;","99.9","1150.52","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.2",1750187,367.359,17.493,364.6079,"5956","17.503","FA 24:0","[M-H]-","FALSE","17.5","367.3576","G;","99.9","603.5","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.2",991476,381.374,18.589,110.5257,"6460","18.599","FA 25:0","[M-H]-","FALSE","18.7","381.37326","G;","99.6","159.29","190912_Smp_HS6C3D400_C-0-2"
"190912_Blk_HBlk1_B.0.2",0,383.296,0,0,"6576","9.054","FA 26:6","[M-H]-","FALSE","9.1","383.29501","G;","100","17.85","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.2",3579,385.312,10.426,0.8509851,"6654","10.33","FA 26:5","[M-H]-","FALSE","10.4","385.31067","ok; is the RT inputed correct?","99.9","24.26","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.2",0,387.328,0,0,"6734","11.932","FA 26:4","[M-H]-","FALSE","12","387.32629","G;","99.9","53.79","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.2",0,389.343,0,0,"6813","13.791","FA 26:3","[M-H]-","FALSE","13.9","389.34195","ok","99.7","60.33","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.2",24679,393.374,17.454,9.011228,"6964","17.511","FA 26:1","[M-H]-","FALSE","17.9","393.37326","G;","100","1339.9","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.2",936571,395.39,19.491,302.0049,"7042","19.495","FA 26:0","[M-H]-","FALSE","19.5","395.38892","G;","100","683.61","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.3",5045438,171.138,2.843,55.72681,"514","2.946","FA 10:0","[M-H]-","FALSE","3.1","171.1385","G; real peak is at 3 min","98.6","22.18","190912_Smp_HS5C3D400_C-0-3"
"190912_Blk_HBlk1_B.0.3",789750,185.154,3.901,23.73609,"782","3.772","FA 11:0","[M-H]-","FALSE","3.9","185.15421","ok","100","15.68","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.3",4943892,199.17,4.694,292.6824,"1064","4.698","FA 12:0","[M-H]-","FALSE","4.7","199.1698","G;","100","265.99","190912_Smp_HS2C1D5_0-3"
"190912_Blk_HBlk1_B.0.3",668993,213.186,5.482,28.02604,"1406","5.363","FA 13:0","[M-H]-","FALSE","5.3","213.18546","ok","100","32.25","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",578234,225.186,5.189,27.73916,"1755","5.154","FA 14:1","[M-H]-","FALSE","5.2","225.18546","G;","99.9","126.89","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",8555152,227.201,6.25,727.9133,"1803","6.249","FA 14:0","[M-H]-","FALSE","6.3","227.20111","G;","100","2677.18","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",510455,239.202,5.941,47.76409,"2064","5.954","FA 15:1","[M-H]-","FALSE","6","239.20111","G;","100","143.72","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",3754940,241.217,7.029,213.8576,"2141","6.987","FA 15:0","[M-H]-","FALSE","6.9","241.21675","G","99.8","371.16","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",769480,247.171,4.112,11.60086,"2306","4.087","FA 16:4","[M-H]-","FALSE","4.1","247.1698","Better now","100","319.27","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.3",267861,249.186,4.782,2.328074,"2346","4.729","FA 16:3","[M-H]-","FALSE","4.7","249.18546","G; think good but there is low intensity so looks poor?","99.9","74.14","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.3",278254,251.202,5.59,17.56064,"2378","5.591","FA 16:2","[M-H]-","FALSE","5.6","251.20111","G;","100","381.39","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",6646738,253.217,6.675,812.0461,"2417","6.55","FA 16:1_Std","[M-H]-","FALSE","6.6","253.21675","G;","100","3923.57","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",133328144,255.233,7.922,2282.86,"2465","7.926","FA 16:0_Std","[M-H]-","FALSE","7.9","255.23241","G;","100","1675.04","190912_Smp_HU12_A_0-3"
"190912_Blk_HBlk1_B.0.3",1180889,267.233,7.496,78.28763,"2737","7.53","FA 17:1","[M-H]-","FALSE","7.4","267.23239","ok","100","282.91","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",5457068,269.249,8.927,172.4212,"2793","8.9","FA 17:0","[M-H]-","FALSE","8.9","269.24805","G;","99.9","273.86","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",794836,275.202,5.299,116.3475,"3014","5.296","FA 18:4","[M-H]-","FALSE","5.3","275.20111","G;","100","1338.39","190912_Smp_HS4C27D40_C-0-3"
"190912_Blk_HBlk1_B.0.3",850446,277.218,6.063,84.17424,"3076","6.06","FA 18:3_Std","[M-H]-","FALSE","6.3","277.21677","G;","98.9","489.33","190912_Std_FA-StdsInMatrix_2"
"190912_Blk_HBlk1_B.0.3",5478020,279.233,6.965,202.4257,"3130","6.958","FA 18:2_Std","[M-H]-","FALSE","7","279.23239","G;","100","1524.52","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.3",29107276,281.249,8.231,1121.109,"3200","8.226","FA 18:1 cis-6_Std","[M-H]-","FALSE","8.2","281.24805","G;","99.9","2534.32","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",237615216,283.264,10.043,3548.785,"3276","10.045","FA 18:0_Std","[M-H]-","FALSE","10.1","283.2637","G;","99.8","2629.05","190912_Smp_HS6C3D200_C-0-3"
"190912_Blk_HBlk1_B.0.3",977138496,286.266,8.226,78907.04,"3379","8.233","FA 18:1 TAG_IS","[M-H]-","FALSE","8.2","286.2652","G;","99.9","15182.62","190912_Smp_HS3D750_0-2"
"190912_Blk_HBlk1_B.0.3",139344640,286.427,7.704,20828.99,"3388","7.71","FA 16:0_IS","[M-H]-","FALSE","7.7","286.42679","G;","100","13933.45","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_B.0.3",489678,297.28,11.23,24.0169,"3718","11.226","FA 19:0","[M-H]-","FALSE","11.2","297.27936","ok","99.8","41.08","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",1849137,301.218,5.885,172.8344,"3856","5.889","FA 20:5_Std","[M-H]-","FALSE","5.9","301.2168","G; there are a few samples with a really large second peak. Is this the actual peak? shifted? or something else","100","1885.78","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.3",8952350,303.233,6.716,1916.768,"3908","6.719","FA 20:4_Std","[M-H]-","FALSE","6.7","303.23239","G;","100","3768.92","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.3",120891,305.249,7.463,24.8296,"3978","7.471","FA 20:3","[M-H]-","FALSE","7.5","305.24805","ok","100","116.72","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.3",116890728,306.249,5.854,12621.75,"4000","5.861","FA 20:5_IS","[M-H]-","FALSE","5.9","306.24841","G;","100","10476.69","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_B.0.3",283985,307.265,8.844,19.89166,"4037","8.734","FA 20:2","[M-H]-","FALSE","8.7","307.2637","G;","100","105.09","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",635746,309.28,10.27,73.70442,"4081","10.281","FA 20:1","[M-H]-","FALSE","10.3","309.27936","G;","100","217.18","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",15414282,311.283,6.661,2828.861,"4143","6.665","FA 20:4_IS","[M-H]-","FALSE","6.7","311.28299","G;","100","1911.3","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_B.0.3",4112650,311.296,12.467,469.5159,"4145","12.477","FA 20:0","[M-H]-","FALSE","12.5","311.29501","G; peaks at 10.8 is not it","100","529.46","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",196157,325.312,13.74,29.32609,"4587","13.75","FA 21:0","[M-H]-","FALSE","13.8","325.31067","Not Sure","100","45.55","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",5817099,327.234,6.422,1198.441,"4650","6.424","FA 22:6_Std","[M-H]-","FALSE","6.4","327.23239","G;","100","7428.18","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.3",419738,329.249,7.312,43.49647,"4725","7.312","FA 22:5","[M-H]-","FALSE","7","329.24805","ok","100","324.21","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.3",591983,331.265,8.221,6.419925,"4789","8.13","FA 22:4","[M-H]-","FALSE","8","331.2637","ok","100","76.75","190912_Smp_HU12_B_0-3"
"190912_Blk_HBlk1_B.0.3",220272128,332.264,6.393,24841.27,"4817","6.395","FA 22:6_IS","[M-H]-","FALSE","6.4","332.26431","G;","100","23200.92","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_B.0.3",43899,333.28,9.523,3.039836,"4858","9.397","FA 22:3","[M-H]-","FALSE","9.1","333.27936","ok","96.3","11.08","190912_Smp_HS6C3D400_C-0-2"
"190912_Blk_HBlk1_B.0.3",54706,335.296,10.735,10.30789,"4910","10.78","FA 22:2","[M-H]-","FALSE","10.8","335.29501","Not sure","100","42.23","190912_Smp_HS6C3D400_C-0-2"
"190912_Blk_HBlk1_B.0.3",1428137,337.312,12.609,120.2062,"4970","12.616","FA 22:1_Std","[M-H]-","FALSE","12.6","337.31067","ok","99.9","624.43","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.3",1320573,339.327,15.025,102.5293,"5044","15.03","FA 22:0","[M-H]-","FALSE","15.1","339.32629","G;","100","174.15","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",543818,353.343,16.283,76.73524,"5461","16.287","FA 23:0","[M-H]-","FALSE","16.3","353.34195","ok","99.9","113.61","190912_Smp_HS6C3D400_C-0-2"
"190912_Blk_HBlk1_B.0.3",19755,355.265,7.644,1.415489,"5503","7.544","FA 24:6","[M-H]-","FALSE","7.5","355.2637","ok","99.9","39.74","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",72371,357.28,8.427,1.94531,"5573","8.518","FA 24:5","[M-H]-","FALSE","8.5","357.27936","G; but only for the 0.3","100","17.66","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",525,359.296,9.455,0.5394123,"5650","9.705","FA 24:4","[M-H]-","FALSE","9.8","359.29501","ok but peaks not great","100","19.96","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.3",0,361.312,0,0,"5728","11.408","FA 24:3","[M-H]-","FALSE","11.5","361.31067","ok","99.9","24.77","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.3",3123,363.328,13.032,0.6963646,"5800","13.055","FA 24:2","[M-H]-","FALSE","13.1","363.32629","G;","100","73.94","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.3",123840,365.343,15.065,191.5288,"5882","15.08","FA 24:1_Std","[M-H]-","FALSE","15.2","365.34195","G;","99.9","1150.52","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_B.0.3",2139510,367.358,17.482,320.5866,"5956","17.503","FA 24:0","[M-H]-","FALSE","17.5","367.3576","G;","99.9","603.5","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.3",1113373,381.375,18.571,90.23288,"6460","18.599","FA 25:0","[M-H]-","FALSE","18.7","381.37326","G;","99.6","159.29","190912_Smp_HS6C3D400_C-0-2"
"190912_Blk_HBlk1_B.0.3",0,383.296,0,0,"6576","9.054","FA 26:6","[M-H]-","FALSE","9.1","383.29501","G;","100","17.85","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_B.0.3",2054,385.312,10.561,0.8016667,"6654","10.33","FA 26:5","[M-H]-","FALSE","10.4","385.31067","ok; is the RT inputed correct?","99.9","24.26","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.3",444,387.328,12.19,0.5825356,"6734","11.932","FA 26:4","[M-H]-","FALSE","12","387.32629","G;","99.9","53.79","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.3",0,389.343,0,0,"6813","13.791","FA 26:3","[M-H]-","FALSE","13.9","389.34195","ok","99.7","60.33","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_B.0.3",63920,393.374,17.45,20.56813,"6964","17.511","FA 26:1","[M-H]-","FALSE","17.9","393.37326","G;","100","1339.9","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_B.0.3",1172440,395.39,19.475,285.5647,"7042","19.495","FA 26:0","[M-H]-","FALSE","19.5","395.38892","G;","100","683.61","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_C.0.2",5016224,171.138,2.866,48.82314,"514","2.946","FA 10:0","[M-H]-","FALSE","3.1","171.1385","G; real peak is at 3 min","98.6","22.18","190912_Smp_HS5C3D400_C-0-3"
"190912_Blk_HBlk1_C.0.2",749852,185.154,3.902,22.19385,"782","3.772","FA 11:0","[M-H]-","FALSE","3.9","185.15421","ok","100","15.68","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_C.0.2",6041809,199.17,4.701,351.2032,"1064","4.698","FA 12:0","[M-H]-","FALSE","4.7","199.1698","G;","100","265.99","190912_Smp_HS2C1D5_0-3"
"190912_Blk_HBlk1_C.0.2",969510,213.186,5.253,36.30791,"1406","5.363","FA 13:0","[M-H]-","FALSE","5.3","213.18546","ok","100","32.25","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",1590948,225.186,5.196,121.4745,"1755","5.154","FA 14:1","[M-H]-","FALSE","5.2","225.18546","G;","99.9","126.89","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",37453724,227.201,6.25,3347.816,"1803","6.249","FA 14:0","[M-H]-","FALSE","6.3","227.20111","G;","100","2677.18","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",1665586,239.202,5.946,178.3754,"2064","5.954","FA 15:1","[M-H]-","FALSE","6","239.20111","G;","100","143.72","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",8715144,241.217,7.032,497.8235,"2141","6.987","FA 15:0","[M-H]-","FALSE","6.9","241.21675","G","99.8","371.16","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",5406576,247.171,4.121,83.24064,"2306","4.087","FA 16:4","[M-H]-","FALSE","4.1","247.1698","Better now","100","319.27","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_C.0.2",421357,249.186,5.232,4.004497,"2346","4.729","FA 16:3","[M-H]-","FALSE","4.7","249.18546","G; think good but there is low intensity so looks poor?","99.9","74.14","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_C.0.2",422416,251.202,5.602,31.81157,"2378","5.591","FA 16:2","[M-H]-","FALSE","5.6","251.20111","G;","100","381.39","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",23981012,253.217,6.677,3509.76,"2417","6.55","FA 16:1_Std","[M-H]-","FALSE","6.6","253.21675","G;","100","3923.57","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",188609056,255.233,7.931,3966.476,"2465","7.926","FA 16:0_Std","[M-H]-","FALSE","7.9","255.23241","G;","100","1675.04","190912_Smp_HU12_A_0-3"
"190912_Blk_HBlk1_C.0.2",5104634,267.233,7.5,487.1186,"2737","7.53","FA 17:1","[M-H]-","FALSE","7.4","267.23239","ok","100","282.91","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",12343855,269.249,8.608,402.4332,"2793","8.9","FA 17:0","[M-H]-","FALSE","8.9","269.24805","G;","99.9","273.86","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",398848,275.202,5.296,36.55178,"3014","5.296","FA 18:4","[M-H]-","FALSE","5.3","275.20111","G;","100","1338.39","190912_Smp_HS4C27D40_C-0-3"
"190912_Blk_HBlk1_C.0.2",707391,277.218,6.065,57.84737,"3076","6.06","FA 18:3_Std","[M-H]-","FALSE","6.3","277.21677","G;","98.9","489.33","190912_Std_FA-StdsInMatrix_2"
"190912_Blk_HBlk1_C.0.2",8253186,279.233,6.97,363.6026,"3130","6.958","FA 18:2_Std","[M-H]-","FALSE","7","279.23239","G;","100","1524.52","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_C.0.2",49388476,281.249,8.248,1484.951,"3200","8.226","FA 18:1 cis-6_Std","[M-H]-","FALSE","8.2","281.24805","G;","99.9","2534.32","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",304526112,283.264,10.037,4602.049,"3276","10.045","FA 18:0_Std","[M-H]-","FALSE","10.1","283.2637","G;","99.8","2629.05","190912_Smp_HS6C3D200_C-0-3"
"190912_Blk_HBlk1_C.0.2",817975232,286.266,8.227,63184.37,"3379","8.233","FA 18:1 TAG_IS","[M-H]-","FALSE","8.2","286.2652","G;","99.9","15182.62","190912_Smp_HS3D750_0-2"
"190912_Blk_HBlk1_C.0.2",112832832,286.427,7.709,15993.56,"3388","7.71","FA 16:0_IS","[M-H]-","FALSE","7.7","286.42679","G;","100","13933.45","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_C.0.2",826231,297.28,11.23,43.81464,"3718","11.226","FA 19:0","[M-H]-","FALSE","11.2","297.27936","ok","99.8","41.08","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",1530829,301.218,5.892,139.7261,"3856","5.889","FA 20:5_Std","[M-H]-","FALSE","5.9","301.2168","G; there are a few samples with a really large second peak. Is this the actual peak? shifted? or something else","100","1885.78","190912_Smp_HS8C3D75_0-3"
"190912_Blk_HBlk1_C.0.2",8068665,303.233,6.717,1865.435,"3908","6.719","FA 20:4_Std","[M-H]-","FALSE","6.7","303.23239","G;","100","3768.92","190912_Std_FA-StdsInSolvent_2"
"190912_Blk_HBlk1_C.0.2",285599,305.249,7.46,20.31424,"3978","7.471","FA 20:3","[M-H]-","FALSE","7.5","305.24805","ok","100","116.72","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_C.0.2",94910336,306.249,5.86,10986.38,"4000","5.861","FA 20:5_IS","[M-H]-","FALSE","5.9","306.24841","G;","100","10476.69","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_C.0.2",1566808,307.265,8.847,164.4241,"4037","8.734","FA 20:2","[M-H]-","FALSE","8.7","307.2637","G;","100","105.09","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",1721552,309.28,10.297,199.1831,"4081","10.281","FA 20:1","[M-H]-","FALSE","10.3","309.27936","G;","100","217.18","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",12440709,311.283,6.664,2541.047,"4143","6.665","FA 20:4_IS","[M-H]-","FALSE","6.7","311.28299","G;","100","1911.3","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_C.0.2",4846936,311.296,12.47,482.4344,"4145","12.477","FA 20:0","[M-H]-","FALSE","12.5","311.29501","G; peaks at 10.8 is not it","100","529.46","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",343230,325.312,13.735,36.77857,"4587","13.75","FA 21:0","[M-H]-","FALSE","13.8","325.31067","Not Sure","100","45.55","190912_Smp_HU12_C_0-3"
"190912_Blk_HBlk1_C.0.2",4891105,327.234,6.422,1048.311,"4650","6.424","FA 22:6_Std","[M-H]-","FALSE","6.4","327.23239","G;","100","7428.18","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_C.0.2",408910,329.249,7.31,54.57918,"4725","7.312","FA 22:5","[M-H]-","FALSE","7","329.24805","ok","100","324.21","190912_Smp_HS8C3D5_0-3"
"190912_Blk_HBlk1_C.0.2",22521,331.259,7.52,1.341594,"4789","8.13","FA 22:4","[M-H]-","FALSE","8","331.2637","ok","100","76.75","190912_Smp_HU12_B_0-3"
"190912_Blk_HBlk1_C.0.2",182174000,332.265,6.394,29705.97,"4817","6.395","FA 22:6_IS","[M-H]-","FALSE","6.4","332.26431","G;","100","23200.92","190912_Std_FA-IS-InSolvent_1"
"190912_Blk_HBlk1_C.0.2",509754,333.28,9.522,34.70442,"4858","9.397","FA 22:3","[M-H]-","FALSE","9.1","333.27936","ok","96.3","11.08","190912_Smp_HS6C3D400_C-0-2"
