"Description","Value","Replicate.Name","Metabolite.name","Area.Value","Area.with.QC","MZ.Value","SN.Value","RT.Value","RT.Expected","Run.Type","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","all.Flags"
"Hello! Welcome to the world of MSDIAL QE Quality Control! ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minimum area for a real peak: ",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT flexibility: ",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blank can be this fraction of a sample: ",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S/N ratio: ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Processed on: ",1574726019.04233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D125_0.3_re.run","FA 16:3",432847,432847,249.186,4.215818,4.196,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D200_0.2","FA 16:3",419050,419050,249.186,4.333164,4.608,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D200_0.3","FA 16:3",1276675,1276675,249.186,30.49289,4.764,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D300_0.2","FA 16:3",473160,473160,249.186,4.152175,4.751,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D300_0.3","FA 16:3",766869,766869,249.186,15.85031,4.738,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D500_0.2","FA 16:3",278272,278272,249.186,4.139907,4.602,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D500_0.3","FA 16:3",413456,413456,249.186,4.050515,4.63,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D1000_0.2","FA 16:3",378289,378289,249.186,2.392604,4.725,4.7,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS8C3D1000_0.3","FA 16:3",342468,342468,249.186,4.309523,4.713,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_A_0.2","FA 16:3",618843,618843,249.186,14.91257,4.727,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_A_0.3","FA 16:3",5288806,5288806,249.186,162.9933,4.726,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_B_0.2","FA 16:3",544928,544928,249.186,12.79173,4.712,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_B_0.3","FA 16:3",5277118,5277118,249.186,130.9961,4.712,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_C_0.2","FA 16:3",339608,339608,249.186,8.841016,4.714,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_C_0.3","FA 16:3",8004499,8004499,249.186,228.2884,4.741,4.7,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.IS.InSolvent_1","FA 16:3",234774,234774,249.186,0.7925277,5.073,4.7,"std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Std_FA.StdsInMatrix_1","FA 16:3",1007203,1007203,249.186,28.49121,4.721,4.7,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.StdsInMatrix_2","FA 16:3",1179908,1179908,249.186,26.13224,4.751,4.7,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.StdsInSolvent_1","FA 16:3",0,NA,249.186,0,0,4.7,"std","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"190912_Std_FA.StdsInSolvent_2","FA 16:3",233896,233896,249.186,0.3493685,4.907,4.7,"std","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Std_SolventInMatrix_1","FA 16:3",918215,918215,249.186,25.23494,4.721,4.7,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_SolventInMatrix_2","FA 16:3",1242986,1242986,249.186,31.13903,4.758,4.7,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_Blk_20","FA 16:4",221755,221755,247.17,1.075303,4.043,4.1,"blk","SN.Flag",NA,NA,"Blank.Flag","SN.Flag, Blank.Flag"
NA,NA,"190912_Blk_HBlk1_A.0.2","FA 16:4",4592064,4592064,247.17,89.37865,3.983,4.1,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_HBlk1_A.0.3","FA 16:4",1101599,1101599,247.171,69.05016,3.442,4.1,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_B.0.2","FA 16:4",4332134,4332134,247.171,81.72515,4.083,4.1,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_HBlk1_B.0.3","FA 16:4",769480,769480,247.171,11.60086,4.112,4.1,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_C.0.2","FA 16:4",5406576,5406576,247.171,83.24064,4.121,4.1,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_HBlk1_C.0.3","FA 16:4",586389,586389,247.17,6.219712,4.16,4.1,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full1","FA 16:4",8836155,8836155,247.171,214.3783,4.114,4.1,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full2","FA 16:4",7749290,7749290,247.171,237.8027,4.114,4.1,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full3","FA 16:4",6554464,6554464,247.171,187.5063,4.122,4.1,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full4","FA 16:4",5964188,5964188,247.171,201.9169,4.134,4.1,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half1","FA 16:4",4948251,4948251,247.171,146.3533,4.11,4.1,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half2","FA 16:4",4700236,4700236,247.171,160.3056,4.111,4.1,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half3","FA 16:4",5128598,5128598,247.171,162.4287,4.131,4.1,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half4","FA 16:4",5310079,5310079,247.171,188.2779,4.134,4.1,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D5_0.2","FA 16:4",2646614,2646614,247.171,46.53003,4.098,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D5_0.3","FA 16:4",7746996,7746996,247.171,320.5198,4.125,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D25_0.2","FA 16:4",2973677,2973677,247.17,39.57754,4.015,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D25_0.3","FA 16:4",7336134,7336134,247.171,256.1446,4.118,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D100_0.2","FA 16:4",2534539,2534539,247.17,42.36166,4.027,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D100_0.3","FA 16:4",10134106,10134106,247.171,430.0123,4.108,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D150_0.2","FA 16:4",2504766,2504766,247.171,62.1458,4.097,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D150_0.3","FA 16:4",1406913,1406913,247.171,37.39464,4.125,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D200_0.2","FA 16:4",2622395,2622395,247.17,31.33367,3.997,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D200_0.3","FA 16:4",749069,749069,247.171,15.1664,4.113,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D400_0.2","FA 16:4",4077964,4077964,247.17,69.22218,4.007,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D400_0.3","FA 16:4",639417,639417,247.17,9.353515,4.112,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D600_0.2","FA 16:4",2951824,2951824,247.17,43.77603,4.121,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D600_0.3","FA 16:4",742710,742710,247.17,7.165803,4.097,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D800_0.2","FA 16:4",2826308,2826308,247.17,31.2419,4,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D800_0.3","FA 16:4",484168,484168,247.17,21.45384,3.439,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D1000_0.2","FA 16:4",2312772,2312772,247.17,37.06107,4.061,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D1000_0.3","FA 16:4",510082,510082,247.17,3.768392,4.136,4.1,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS3D15_A.0.2","FA 16:4",3478624,3478624,247.171,91.79369,4.102,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_A.0.3","FA 16:4",29992152,29992152,247.171,1229.894,4.137,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_B.0.2","FA 16:4",3888864,3888864,247.171,83.95511,4.121,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_B.0.3","FA 16:4",16146452,16146452,247.171,597.5132,4.136,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_C.0.2","FA 16:4",2953480,2953480,247.171,67.18649,4.106,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_C.0.3","FA 16:4",21191728,21191728,247.171,839.7505,4.14,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D45_0.2","FA 16:4",3371998,3371998,247.171,64.35154,4.135,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D45_0.3","FA 16:4",26522410,26522410,247.171,1102.905,4.136,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D60_0.2","FA 16:4",5836346,5836346,247.171,129.1945,4.123,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D60_0.3","FA 16:4",27107330,27107330,247.171,1053.74,4.138,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D75_0.2","FA 16:4",3007618,3007618,247.171,63.60258,4.109,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D75_0.3","FA 16:4",29087560,29087560,247.171,1318.5,4.117,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D100_0.2","FA 16:4",3397630,3397630,247.171,74.84409,4.112,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D100_0.3","FA 16:4",26028534,26028534,247.171,1188.975,4.117,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D125_0.2","FA 16:4",2280680,2280680,247.171,35.43957,4.129,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D125_0.3","FA 16:4",3598456,3598456,247.171,130.3721,4.111,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D150_0.2","FA 16:4",1868122,1868122,247.17,28.10653,4.076,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D150_0.3","FA 16:4",999833,999833,247.171,22.2163,4.105,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D200_0.2","FA 16:4",2570749,2570749,247.17,40.74786,4.109,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D200_0.3","FA 16:4",1016891,1016891,247.171,35.13406,4.135,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D400_0.2","FA 16:4",2215420,2215420,247.171,38.35883,4.119,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D400_0.3","FA 16:4",149929,149929,247.17,0.7554331,4.397,4.1,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS3D400_0.3_re.run","FA 16:4",732802,732802,247.171,17.8754,4.108,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D750_0.2","FA 16:4",2286258,2286258,247.171,31.43462,4.137,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D750_0.3","FA 16:4",410748,410748,247.17,4.809859,4.114,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D1000_0.2","FA 16:4",2869088,2869088,247.171,44.94571,4.119,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D1000_0.3","FA 16:4",514083,514083,247.171,7.808241,4.12,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_A.0.2","FA 16:4",3909528,3909528,247.171,116.8597,4.123,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_A.0.3","FA 16:4",30336712,30336712,247.171,1165.014,4.118,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_B.0.2","FA 16:4",4310798,4310798,247.171,93.18451,4.115,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_B.0.3","FA 16:4",39489452,39489452,247.17,1344.821,4.13,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_C.0.2","FA 16:4",2398646,2398646,247.171,65.84593,4.106,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_C.0.3","FA 16:4",73299912,73299912,247.171,2220.979,4.106,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_A.0.2","FA 16:4",3338055,3338055,247.171,82.55547,4.109,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_A.0.3","FA 16:4",37850608,37850608,247.171,1456.644,4.109,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_B.0.2","FA 16:4",3033512,3033512,247.171,70.2865,4.122,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_B.0.3","FA 16:4",45637900,45637900,247.171,1624.591,4.132,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_C.0.2","FA 16:4",3190531,3190531,247.171,63.49793,4.115,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_C.0.3","FA 16:4",76773720,76773720,247.17,2468.054,4.128,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_A.0.2","FA 16:4",6257540,6257540,247.171,105.6598,4.132,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_A.0.3","FA 16:4",15222501,15222501,247.171,532.7549,4.13,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_B.0.2","FA 16:4",1512998,1512998,247.17,20.92403,4.001,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_B.0.3","FA 16:4",10591483,10591483,247.171,325.8169,4.121,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_C.0.2","FA 16:4",1516611,1516611,247.17,23.6147,3.991,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_C.0.3","FA 16:4",18016382,18016382,247.171,587.5201,4.135,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_A.0.2","FA 16:4",3484872,3484872,247.171,63.333,4.114,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_A.0.3","FA 16:4",8822002,8822002,247.171,325.0374,4.11,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_B.0.2","FA 16:4",2825294,2825294,247.171,51.67015,4.114,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_B.0.3","FA 16:4",7946376,7946376,247.171,294.0087,4.117,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_C.0.2","FA 16:4",2670448,2670448,247.17,31.82269,3.995,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_C.0.3","FA 16:4",15743535,15743535,247.171,561.9189,4.113,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_A.0.2","FA 16:4",2240112,2240112,247.171,41.89497,4.136,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_A.0.3","FA 16:4",2196214,2196214,247.171,46.11821,4.018,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_B.0.2","FA 16:4",2321633,2321633,247.171,69.58345,4.117,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_B.0.3","FA 16:4",1340274,1340274,247.171,28.59266,4.107,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_C.0.2","FA 16:4",4335152,4335152,247.171,69.86707,4.127,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_C.0.3","FA 16:4",1329391,1329391,247.171,25.65403,4.026,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_A.0.2","FA 16:4",1681538,1681538,247.171,27.22543,4.107,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_A.0.3","FA 16:4",849067,849067,247.17,14.44874,4.134,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_B.0.2","FA 16:4",1796867,1796867,247.171,29.81271,4.101,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_B.0.3","FA 16:4",865807,865807,247.17,21.40645,4.004,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_C.0.2","FA 16:4",1208264,1208264,247.17,19.36855,4.1,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_C.0.3","FA 16:4",596214,596214,247.17,8.62094,4.014,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_A.0.2","FA 16:4",1521918,1521918,247.171,30.07836,4.12,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_A.0.3","FA 16:4",26206230,26206230,247.171,1469.059,4.122,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_B.0.2","FA 16:4",1404629,1404629,247.171,24.18055,4.094,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_B.0.3","FA 16:4",42846724,42846724,247.171,1872.912,4.122,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_C.0.2","FA 16:4",1841241,1841241,247.171,45.81192,4.12,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_C.0.3","FA 16:4",39715608,39715608,247.17,1864.809,4.125,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_A.0.2","FA 16:4",2685216,2685216,247.171,52.53904,4.121,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_A.0.3","FA 16:4",4441728,4441728,247.171,175.9735,4.121,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_B.0.2","FA 16:4",2919815,2919815,247.171,66.80132,4.11,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_B.0.3","FA 16:4",366266,366266,247.17,3.359311,3.983,4.1,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS5C3D125_B.0.3_re.run","FA 16:4",384070,384070,247.17,4.143706,4.008,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_C.0.2","FA 16:4",1935052,1935052,247.171,31.22969,4.111,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_C.0.3","FA 16:4",2717394,2717394,247.171,120.6008,4.112,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_A.0.2","FA 16:4",1745190,1745190,247.171,28.62877,4.132,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_A.0.3","FA 16:4",945718,945718,247.171,21.22185,4.115,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_B.0.2","FA 16:4",1590110,1590110,247.171,28.28744,4.122,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_B.0.3","FA 16:4",846734,846734,247.171,22.52583,4.113,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_C.0.2","FA 16:4",1286226,1286226,247.17,19.35686,4.085,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_C.0.3","FA 16:4",912011,912011,247.171,24.77386,4.121,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_A.0.2","FA 16:4",3026370,3026370,247.17,51.37424,4.08,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_A.0.3","FA 16:4",990719,990719,247.171,27.10536,4.113,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_B.0.2","FA 16:4",2507202,2507202,247.171,63.38231,4.093,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_B.0.3","FA 16:4",719575,719575,247.171,15.20148,4.099,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_C.0.2","FA 16:4",2801858,2801858,247.171,43.53758,4.128,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_C.0.3","FA 16:4",849984,849984,247.171,19.96088,4.122,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_A.0.2","FA 16:4",1704302,1704302,247.171,32.29597,4.118,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_A.0.3","FA 16:4",406369,406369,247.17,7.291546,4.112,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_B.0.2","FA 16:4",2093538,2093538,247.17,32.50755,4.127,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_B.0.3","FA 16:4",432002,432002,247.171,14.92575,4.121,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_C.0.2","FA 16:4",1509792,1509792,247.17,23.13237,4.129,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_C.0.3","FA 16:4",373328,373328,247.17,3.25752,4.009,4.1,"smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"190912_Smp_HS6C3D75_A.0.2","FA 16:4",1681177,1681177,247.171,27.10798,4.139,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_A.0.3","FA 16:4",4499081,4499081,247.171,182.2191,4.11,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_B.0.2","FA 16:4",1814995,1814995,247.171,34.84907,4.109,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_B.0.3","FA 16:4",710110,710110,247.171,15.45414,4.098,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_C.0.2","FA 16:4",1487097,1487097,247.171,29.79408,4.106,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_C.0.3","FA 16:4",641918,641918,247.171,11.6093,4.132,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_A.0.2","FA 16:4",1921900,1921900,247.171,36.3795,4.114,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_A.0.3","FA 16:4",9099821,9099821,247.171,356.8933,4.111,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_B.0.2","FA 16:4",1502016,1502016,247.171,30.9031,4.108,4.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_B.0.3","FA 16:4",677833,677833,247.171,16.85595,4.113,4.1,"smp",NA,NA,NA,NA,NA
